gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3912257586	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130587185	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.928635	-86.271697	15.0						2022-08-12T15:49:00	12	8	2022	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	130587185		Jared Gorrell	2022-08-13T03:39:21	CC_BY_NC_4_0	Jared Gorrell	Jared Gorrell			2023-04-27T11:06:56.177Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3912166483	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130587182	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.928635	-86.271697	15.0						2022-08-12T15:29:00	12	8	2022	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	130587182		Jared Gorrell	2022-08-13T03:39:19	CC_BY_NC_4_0	Jared Gorrell	Jared Gorrell			2023-04-27T11:06:43.188Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902022726	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/108005488	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.807196	-86.156027	2486.0						2022-03-05T16:16:00	5	3	2022	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	108005488		Robert Lamb	2022-03-06T04:59:39	CC_BY_NC_4_0	Robert Lamb	Robert Lamb			2023-04-27T11:18:02.208Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859997791	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/119477695	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.948019	-86.094364							2022-05-28T18:17:44	28	5	2022	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	119477695		maurer416	2022-05-30T20:13:00	CC_BY_NC_4_0	maurer416	maurer416			2023-04-27T11:18:58.355Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858594711	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120605310	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.020427	-86.330153	15.0						2022-06-06T15:00:00	6	6	2022	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	120605310		Jared Gorrell	2022-06-07T01:25:55	CC_BY_NC_4_0	Jared Gorrell	Jared Gorrell			2023-04-27T11:05:33.828Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3817723169	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497533	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			YPM 17539; YFTC 9406				CC_BY_4_0					2023-04-29T12:31:38.225Z		
3817647221	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ089094	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Saunders Fork		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UAIC 13622.09				CC_BY_4_0					2023-04-29T12:31:01.469Z		
3760299002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110497631	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.096306	-86.137214	4.0						2021-06-19T13:26:00	19	6	2021	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	110497631		ihunta	2022-04-05T16:33:46	CC_BY_NC_4_0	ihunta	ihunta			2023-04-27T11:04:59.964Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3698533368	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3aa2794b-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Charles Cr., 0.8 mi. N of jct. of Rts. 56 & 705 in McMinnville	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	35.724277	-85.784548	300.0						1966-09-14T00:00:00	14	9	1966	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	51763				CC0_1_0		Timothy Zorach;  Robert Denoncourt		Native	2023-01-24T16:23:04.370Z		
3698532041	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3c2da4ee-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Wolf R., 0.4 mi. E of Rt. 42 on secondary road, 0.2 mi. N of Byrdstown	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.593176	-85.107497	3033.0						1966-09-11T00:00:00	11	9	1966	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	51348				CC0_1_0		Timothy Zorach;  Robert Denoncourt		Native	2023-01-24T16:23:04.301Z		
3698529066	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3c87a62c-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Harpeth R. at Rt. 70-1 bridge, 14.5 airmi. ESE of Charlotte, 17.5 airmi WSW of center of Nashville	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.12357	-87.099133	90.0						1965-06-13T00:00:00	13	6	1965	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	49963				CC0_1_0		Timothy Zorach;  Robert Jenkins;  Timothy Robbins;  Chu-Fa Tsai		Native	2023-01-24T16:23:04.147Z		
3698525452	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3d24535f-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Yellow Cr. at bridge on Rt. 13 S of Clarksville, turn left 0.5 mi. to old bridge, ~10.5 mi. W of jct. of Rts. 13 & 48	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.348755	-87.538837	90.0						1952-08-24T00:00:00	24	8	1952	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	23265				CC0_1_0		William Woolcott;  B. Wolcott		Native	2023-01-24T16:23:03.920Z		
3698520259	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3f0be4dd-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Spring Cr. at 1st bridge on TN 48 crossing after leaving US 79	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.605274	-87.318212	2832.0						1952-08-12T00:00:00	12	8	1952	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	23275				CC0_1_0		William Woolcott		Native	2023-01-24T16:23:03.614Z		
3698519189	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3b375c6c-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	East Fork Stones R. at Hwy. 231 bridge, 6.5 airmi. N of center of Murfreesboro	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	35.941619	-86.378269	90.0						1967-06-12T00:00:00	12	6	1967	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	52890				CC0_1_0		Robert Jenkins;  Franklin Snelson		Native	2023-01-24T16:23:03.552Z		
3698519037	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3c631a3e-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Rotten Fork, trib. of Wolf R., 0.5 mi. from Rt. 127, 8 airmi. N of Jamestown	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.567144	-84.941886	3800.0						1965-06-11T00:00:00	11	6	1965	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	50195				CC0_1_0		Timothy Zorach;  Robert Jenkins;  Timothy Robbins;  Chu-Fa Tsai		Native	2023-01-24T16:23:03.544Z		
3698509687	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3a8a66e5-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	West Fork Red R. at Hwy. 41E, about 8 mi. SW of Elkton, KY	Kentucky	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.7467	-87.3026							1960-08-01T00:00:00		8	1960	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	41781				CC0_1_0		J. Henley		Native	2023-01-24T16:23:02.959Z		
3698506507	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3b950858-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Otter Cr. at Rt. 90, 9 mi. W of jct. of Rts. 90 & 200 in Monticello	Kentucky	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.7649	-84.974							1966-09-10T00:00:00	10	9	1966	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	51631				CC0_1_0		Timothy Zorach;  Robert Denoncourt		Native	2023-01-24T16:23:02.714Z		
3698496271	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3d1cd014-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	East Fork Stones R. at Rt. 705 bridge, 15 mi. E of Murfreesboro	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	35.817376	-86.116086	6093.0						1952-07-28T00:00:00	28	7	1952	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	22138				CC0_1_0		John New;  B. New		Native	2023-01-24T16:23:02.004Z		
3698492496	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3bcd0eb2-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Stream crossing Rt. 231, 3.6 mi. SW of Murfreesboro at jct. of Rts. 709, 231 & 41	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862									1961-03-26T00:00:00	26	3	1961	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	37261				CC0_1_0		William Richards;  Robert Miller;  Leslie Knapp;  Neal Foster;  Rudolf Miller		Native	2023-01-24T16:23:01.718Z		
3698482130	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3a9d4d68-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Defeated Cr., Rt. 85 bridge, 7.5 airmi. NNE of Carthage	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.352523	-85.893911	90.0						1965-06-10T00:00:00	10	6	1965	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	49859				CC0_1_0		Robert Jenkins;  Timothy Zorach;  Timothy Robbins;  Chu-Fa Tsai		Native	2023-01-24T16:23:00.810Z		
3698471343	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3c94139d-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Spring Cr. at 1st bridge on TN 48 crossing after leaving US 79	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	36.605274	-87.318212	2832.0						1952-08-12T00:00:00	12	8	1952	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	22091				CC0_1_0		William Woolcott		Native	2023-01-24T16:22:59.835Z		
3698469319	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3c1a103f-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Elk R., 2 mi. W of Fayetteville on Secondary Rd.	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862									1953-08-17T00:00:00	17	8	1953	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	24681				CC0_1_0		Charles Robins;  William Woolcott		Native	2023-01-24T16:22:59.686Z		
3698464279	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3be1c8ee-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Elk Cr.	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862									1964-11-05T00:00:00	5	11	1964	4284750	2382287	PRESERVED_SPECIMEN	CUMV	Fish	74929				CC0_1_0		E. Crittendon; United States Fish and Wildlife Service		Native	2023-01-24T16:22:59.395Z		
3698463448	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3aace51c-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Stones R., 6 mi. N of Murfreesboro	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862									1967-06-23T00:00:00	23	6	1967	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	54659				CC0_1_0		W. Howell		Native	2023-01-24T16:22:59.339Z		
3698452887	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3aa13285-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Pine Cr., trib. of Caney Fork R., on dirt road 4.1 mi. SE of Rt. 56, turning E 1-6 mi. S of Smithville	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	35.907103	-85.797541	7970.0						1966-09-14T00:00:00	14	9	1966	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	51346				CC0_1_0		Timothy Zorach;  Robert Denoncourt		Native	2023-01-24T16:22:58.226Z		
3698450089	3633e0e7-8c25-4c3d-b9c7-078c0be25665	3aa1a649-f472-11e6-8713-0050569523c7	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	East Fork Stones R., 6 mi. N of Murfreesboro at Rt. 231 bridge	Tennessee	PRESENT		cf9ceb80-9f3d-11da-b791-b8a03c50a862	35.941628	-86.37828	90.0						1966-09-14T00:00:00	14	9	1966	2382287	2382287	PRESERVED_SPECIMEN	CUMV	Fish	51523				CC0_1_0		Timothy Zorach;  Robert Denoncourt		Native	2023-01-24T16:22:57.558Z		
3499495021	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106723975	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.169098	-86.236368	80.0						2014-04-24T11:25:00	24	4	2014	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	106723975		gizzardscout	2022-02-14T03:32:30	CC_BY_NC_4_0	gizzardscout	gizzardscout			2023-04-27T11:16:01.716Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3399297377	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98643232	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.30988	-88.087992	28417.0						2021-05-27T15:44:00	27	5	2021	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	98643232		Daniel Folds	2021-10-18T21:13:30	CC_BY_NC_4_0	Daniel Folds	Daniel Folds			2023-04-27T11:15:19.010Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3399185072	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98344548	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.065942	-84.643276	28447.0						2021-10-15T20:50:08	15	10	2021	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	98344548		maurer416	2021-10-16T03:14:28	CC_BY_NC_4_0	maurer416	maurer416			2023-04-27T11:04:19.860Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3398821546	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98800420	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Kentucky	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.708381	-87.087799	28505.0						2021-05-31T13:29:00	31	5	2021	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	98800420		Daniel Folds	2021-10-20T16:16:07	CC_BY_NC_4_0	Daniel Folds	Daniel Folds			2023-04-27T11:04:26.533Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3350188349	d8cd16ba-bb74-4420-821e-083f2bac17c2	JQ088508	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			STL 149.01				CC_BY_4_0					2023-04-29T12:31:37.888Z		
3350025327	d8cd16ba-bb74-4420-821e-083f2bac17c2	HQ557534	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Tennessee, Drainage		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	35.950001	-86.220001											4284750	2382287	PRESERVED_SPECIMEN			BNAF-DNA-11857				CC_BY_4_0					2023-04-29T12:31:33.178Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3350021253	d8cd16ba-bb74-4420-821e-083f2bac17c2	HQ557535	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Kentucky, Drainage		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	36.669998	-84.970001											4284750	2382287	PRESERVED_SPECIMEN			BNAF-DNA-11757				CC_BY_4_0					2023-04-29T12:31:32.009Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3350020123	d8cd16ba-bb74-4420-821e-083f2bac17c2	HQ557420	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Tennessee, Caney Fork/Cumberland, Sink Creek at TN 288, ca. 0.4 km N of Keltonburg, Dekalb Co., TN		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			BNAF-2016				CC_BY_4_0					2023-04-29T12:31:36.403Z		
3350004199	d8cd16ba-bb74-4420-821e-083f2bac17c2	HQ557533	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Tennessee, Drainage		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			BNAF-DNA-3126				CC_BY_4_0					2023-04-29T12:31:35.327Z		
3349993804	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497212	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			YPM 18511; YFTC 7201				CC_BY_4_0					2023-04-29T12:31:37.665Z		
3349649394	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ089070	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Stones		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UAIC 13623.06				CC_BY_4_0					2023-04-29T12:31:34.477Z		
3349555332	d8cd16ba-bb74-4420-821e-083f2bac17c2	AF404583	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Tennesee, Cheatham Co., Marrowbone Creek		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			OSUM# 95152				CC_BY_4_0					2023-04-29T12:31:00.396Z		
3346351334	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ089068	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Brush Cr.		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UAIC 13589.06				CC_BY_4_0					2023-04-29T12:31:34.751Z		
3346315247	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ089096	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Mill Cr.		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UAIC 13632.02				CC_BY_4_0					2023-04-29T12:31:01.090Z		
3346226318	d8cd16ba-bb74-4420-821e-083f2bac17c2	AF404582	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Tennesee, Marshall Co., Duck River		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			OSUM# 76967				CC_BY_4_0					2023-04-29T12:31:29.254Z		
3346212328	d8cd16ba-bb74-4420-821e-083f2bac17c2	AF404581	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne		US	Tennesee, Sumner Co., Bledsoe Creek		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			OSUM# 85566				CC_BY_4_0					2023-04-29T12:31:37.928Z		
3327940546	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87087737	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.825074	-86.53385	28620.0						2021-07-04T14:09:37	4	7	2021	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	87087737		CoastalPlainReaper	2021-07-15T04:56:14	CC_BY_NC_4_0	CoastalPlainReaper	CoastalPlainReaper			2023-04-27T11:15:29.878Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
